TransactionID,Product,UnitPrice,Revenue,Expenses,Date
NCO42,Household,146.0102,2916.204,2108.46,2025-07-02
FDU25,Canned,59.2246,984.7182,659.92,2025-07-03
FDW02,Dairy,124.3704,3004.0896,2073.34,2025-07-04
FDS22,Snack Foods,43.9428,351.5424,213.4,2025-07-05
FDG57,Fruits and Vegetables,49.8034,631.8442,427.22,2025-07-06
FDQ25,Canned,173.9422,4138.6128,2653.39,2025-07-07
NCS06,Household,261.291,2892.901,1869.98,2025-07-08
FDC29,Frozen Foods,112.7176,1832.2816,1285.45,2025-07-09
NCZ41,Health and Hygiene,126.7704,1752.3856,1062.62,2025-07-10
FDW23,Baking Goods,37.5164,656.4788,402.82,2025-07-11
FDB03,Dairy,240.5538,3845.6608,2826.29,2025-07-12
FDN25,Breakfast,55.5588,229.0352,128.54,2025-07-13
NCN05,Health and Hygiene,181.895,732.38,473.94,2025-07-14
FDV43,Fruits and Vegetables,43.4086,847.5634,620.89,2025-07-15
FDG44,Fruits and Vegetables,55.0298,539.298,362.45,2025-07-16
FDS12,Baking Goods,127.2362,1635.8706,1078.5,2025-07-17
FDI52,Frozen Foods,121.4072,2450.144,1469.96,2025-07-18
FDU12,Baking Goods,261.7568,1845.5976,1141.79,2025-07-19
FDG58,Snack Foods,156.7972,3427.5384,2469.23,2025-07-20
FDA16,Frozen Foods,220.8456,5084.0488,3364.85,2025-07-21
NCD18,Household,229.8668,4837.7028,3158.77,2025-07-22
FDI21,Snack Foods,62.6168,639.168,364.27,2025-07-23
FDW31,Fruits and Vegetables,197.0742,2587.9646,1431.68,2025-07-24
FDB35,Starchy Foods,93.8804,1470.0864,1091.89,2025-07-25
FDK58,Snack Foods,102.4016,2428.8384,1518.99,2025-07-26
FDU14,Dairy,248.775,3745.125,2511.64,2025-07-27
NCP43,Others,178.566,2516.724,1424.32,2025-07-28
FDM20,Fruits and Vegetables,245.0144,3185.1872,2187.02,2025-07-29
FDT36,Baking Goods,35.2874,988.0472,727.71,2025-07-30
FDW19,Fruits and Vegetables,110.257,1757.712,1169.11,2025-07-31
FDB29,Frozen Foods,113.9176,2519.3872,1449.21,2025-08-01
FDN39,Meat,167.0816,1510.0344,1006.2,2025-08-02
FDI02,Canned,112.0202,337.5606,237.4,2025-08-03
FDA46,Snack Foods,196.1136,6026.8216,3804.63,2025-08-04
FDV36,Baking Goods,124.902,2909.546,2112.24,2025-08-05
FDE35,Starchy Foods,59.5904,761.6752,517.74,2025-08-06
FDT46,Snack Foods,52.4008,809.6128,590.9,2025-08-07
FDS21,Snack Foods,62.7194,123.8388,83.55,2025-08-08
DRD12,Soft Drinks,90.9146,1459.4336,841.01,2025-08-09
FDR14,Dairy,54.7298,107.8596,66.0,2025-08-10
FDG22,Snack Foods,37.919,768.999,453.99,2025-08-11
FDX58,Snack Foods,184.195,2746.425,2009.74,2025-08-12
FDB40,Dairy,146.7102,4374.306,3071.11,2025-08-13
FDJ36,Baking Goods,102.7332,205.0664,140.53,2025-08-14
NCL53,Health and Hygiene,177.4028,354.2056,216.13,2025-08-15
NCX05,Health and Hygiene,114.8492,1506.0396,883.76,2025-08-16
FDO21,Snack Foods,226.2404,1800.3232,1262.55,2025-08-17
NCF07,Household,102.0016,1518.024,978.87,2025-08-18
FDU20,Fruits and Vegetables,119.7098,1325.6078,788.95,2025-08-19
FDK09,Snack Foods,228.0352,458.0704,308.43,2025-08-20
FDY57,Snack Foods,97.5752,1534.0032,856.08,2025-08-21
FDD51,Dairy,45.2744,905.488,557.09,2025-08-22
FDA49,Canned,87.4198,2267.7148,1459.75,2025-08-23
FDG33,Seafood,171.0764,3263.7516,1891.64,2025-08-24
FDG35,Starchy Foods,173.6738,2954.1546,2206.55,2025-08-25
FDC52,Dairy,150.6708,2106.5912,1246.72,2025-08-26
FDS34,Snack Foods,112.7518,683.1108,393.52,2025-08-27
NCY05,Health and Hygiene,33.3874,282.2992,166.76,2025-08-28
FDO46,Snack Foods,188.1872,1701.7848,1197.74,2025-08-29
FDY20,Fruits and Vegetables,91.7488,1358.232,862.61,2025-08-30
FDA13,Canned,36.3506,607.2096,402.63,2025-08-31
FDS04,Frozen Foods,141.7838,1685.8056,934.28,2025-09-01
FDU51,Meat,178.6028,2302.3364,1282.14,2025-09-02
FDK50,Canned,161.8894,2750.4198,1757.97,2025-09-03
FDO60,Baking Goods,45.4086,981.3892,700.06,2025-09-04
FDM13,Breakfast,133.0626,1442.7886,1048.98,2025-09-05
FDU12,Baking Goods,262.7568,7646.0472,4337.92,2025-09-06
NCG54,Household,170.9106,1539.9954,1012.81,2025-09-07
FDH40,Frozen Foods,82.2276,243.6828,178.53,2025-09-08
NCI06,Household,179.166,359.532,225.64,2025-09-09
FDA58,Snack Foods,236.9932,4242.4776,3037.25,2025-09-10
FDJ02,Canned,147.0418,2354.2688,1357.8,2025-09-11
FDP21,Snack Foods,188.9872,2458.1336,1811.84,2025-09-12
FDN57,Snack Foods,142.0154,2127.231,1489.67,2025-09-13
FDV26,Dairy,193.3794,8388.4142,6192.89,2025-09-14
FDZ21,Snack Foods,94.641,2799.689,1918.69,2025-09-15
FDG21,Seafood,148.705,1797.66,1119.37,2025-09-16
FDF26,Canned,155.1998,2460.7968,1815.17,2025-09-17
FDC39,Dairy,208.9296,2700.4848,1634.1,2025-09-18
FDQ24,Baking Goods,250.5724,4026.7584,2482.23,2025-09-19
FDC41,Frozen Foods,75.667,1301.639,898.34,2025-09-20
NCO14,Household,44.2086,44.6086,31.36,2025-09-21
FDE05,Frozen Foods,144.0102,5394.9774,3970.06,2025-09-22
FDW52,Frozen Foods,163.1526,3946.8624,2332.44,2025-09-23
FDL36,Baking Goods,88.183,1438.128,1020.5,2025-09-24
FDS04,Frozen Foods,139.0838,3652.5788,2548.44,2025-09-25
NCC18,Household,172.4422,3621.2862,2037.91,2025-09-26
FDN01,Breakfast,175.937,529.311,332.11,2025-09-27
FDY02,Dairy,262.291,1314.955,797.59,2025-09-28
FDV15,Meat,103.7648,2804.3496,1713.17,2025-09-29
FDC34,Snack Foods,155.2972,3894.93,2907.91,2025-09-30
FDX10,Snack Foods,34.3874,388.1614,263.39,2025-10-01
NCF19,Household,47.9034,583.2408,404.5,2025-10-02
FDE17,Frozen Foods,150.9366,3476.1418,2590.85,2025-10-03
FDJ08,Fruits and Vegetables,189.2846,3630.6074,2270.73,2025-10-04
NCN53,Health and Hygiene,35.4874,388.1614,275.74,2025-10-05
FDC16,Dairy,88.254,1298.31,826.9,2025-10-06
FDO15,Meat,73.7038,1404.1722,1016.49,2025-10-07
FDQ23,Breads,102.3332,1948.1308,1141.86,2025-10-08
DRF37,Soft Drinks,261.591,3418.883,2528.39,2025-10-09
FDN40,Frozen Foods,155.3998,2153.1972,1278.47,2025-10-10
FDN24,Baking Goods,54.2956,1310.2944,806.15,2025-10-11
FDF16,Frozen Foods,147.6076,3251.7672,2280.26,2025-10-12
FDH27,Dairy,143.0128,1150.5024,723.38,2025-10-13
FDY52,Frozen Foods,59.7536,980.0576,658.25,2025-10-14
NCH55,Household,125.202,2783.044,1778.13,2025-10-15
NCH18,Household,247.0802,1228.401,858.01,2025-10-16
DRC01,Soft Drinks,50.3692,591.2304,352.18,2025-10-17
NCO14,Household,42.6086,133.8258,75.17,2025-10-18
DRG39,Dairy,52.0982,578.5802,352.93,2025-10-19
DRK13,Soft Drinks,198.2084,3769.7596,2430.97,2025-10-20
FDD41,Frozen Foods,106.1306,1672.4896,976.07,2025-10-21
FDQ19,Fruits and Vegetables,242.6512,12117.56,7524.51,2025-10-22
FDX58,Snack Foods,181.695,549.285,346.05,2025-10-23
FDK40,Frozen Foods,263.191,6574.775,3691.59,2025-10-24
FDI52,Frozen Foods,122.9072,490.0288,326.68,2025-10-25
FDT28,Frozen Foods,149.9708,2106.5912,1531.22,2025-10-26
FDH52,Frozen Foods,61.5194,866.8716,503.09,2025-10-27
FDZ38,Dairy,170.4422,2759.0752,1847.37,2025-10-28
FDF12,Baking Goods,149.3076,1921.4988,1312.28,2025-10-29
NCE06,Household,162.6894,2588.6304,1640.85,2025-10-30
FDO45,Snack Foods,89.6856,703.0848,485.28,2025-10-31
NCS18,Household,106.3938,3751.783,2371.68,2025-11-01
NCE54,Household,73.2354,1504.708,979.46,2025-11-02
FDB50,Canned,76.7986,2648.5524,1460.6,2025-11-03
FDZ20,Fruits and Vegetables,256.1356,6358.39,4376.76,2025-11-04
FDB11,Starchy Foods,226.2404,4725.8484,3224.3,2025-11-05
FDU22,Snack Foods,118.9124,3199.8348,1784.48,2025-11-06
FDY48,Baking Goods,103.1332,1948.1308,1214.95,2025-11-07
NCP30,Household,40.0822,1257.0304,937.5,2025-11-08
FDD08,Fruits and Vegetables,38.0506,531.3084,336.93,2025-11-09
NCG42,Household,130.131,1038.648,675.53,2025-11-10
NCT30,Household,46.9718,850.8924,622.84,2025-11-11
FDT37,Canned,255.5014,5355.0294,3713.46,2025-11-12
FDU04,Frozen Foods,122.1414,2924.1936,1948.72,2025-11-13
NCH30,Household,114.386,1245.046,883.44,2025-11-14
DRG37,Soft Drinks,154.6972,1713.7692,1238.84,2025-11-15
FDS13,Canned,264.7884,3709.8376,2379.41,2025-11-16
FDQ47,Breads,34.3874,670.4606,432.46,2025-11-17
FDY26,Dairy,212.6244,3599.3148,2257.53,2025-11-18
FDB14,Canned,94.612,652.484,485.02,2025-11-19
FDV45,Snack Foods,189.5556,1126.5336,776.67,2025-11-20
FDR23,Breads,177.437,5645.984,3199.27,2025-11-21
NCS29,Health and Hygiene,266.6884,3974.826,2872.18,2025-11-22
FDK33,Snack Foods,213.456,4261.12,2753.16,2025-11-23
FDW24,Baking Goods,50.0034,1992.7394,1123.41,2025-11-24
FDR08,Fruits and Vegetables,111.1886,2334.9606,1540.94,2025-11-25
FDB45,Fruits and Vegetables,104.9306,2299.6732,1456.69,2025-11-26
FDW32,Fruits and Vegetables,83.9882,1202.4348,872.43,2025-11-27
FDN21,Snack Foods,162.2236,2900.2248,1713.45,2025-11-28
FDH56,Fruits and Vegetables,117.3492,810.9444,580.06,2025-11-29
FDQ07,Fruits and Vegetables,219.8456,6189.2768,4094.44,2025-11-30
FDU58,Snack Foods,188.7898,2057.9878,1154.37,2025-12-01
FDK36,Baking Goods,48.1034,1069.2748,795.94,2025-12-02
NCG18,Household,102.8332,2768.3964,1806.44,2025-12-03
FDQ26,Dairy,57.2562,2073.967,1261.34,2025-12-04
DRL47,Hard Drinks,127.5362,1006.6896,648.19,2025-12-05
DRJ11,Hard Drinks,188.9872,1323.6104,955.08,2025-12-06
FDB41,Frozen Foods,48.6718,614.5334,375.47,2025-12-07
NCA06,Household,37.919,183.095,107.76,2025-12-08
NCZ41,Health and Hygiene,125.2704,2127.8968,1225.27,2025-12-09
NCD54,Household,145.7786,1444.786,880.7,2025-12-10
FDM34,Snack Foods,132.9626,3279.065,2315.05,2025-12-11
FDL57,Snack Foods,260.3304,5424.9384,3495.42,2025-12-12
NCD30,Household,98.7726,1859.5794,1107.37,2025-12-13
FDH17,Frozen Foods,97.3726,2055.3246,1198.74,2025-12-14
FDD57,Fruits and Vegetables,96.5094,1332.9316,821.81,2025-12-15
FDC58,Snack Foods,42.5428,878.856,648.58,2025-12-16
FDX47,Breads,157.8288,2514.0608,1555.21,2025-12-17
FDC50,Canned,94.4094,1428.141,1067.71,2025-12-18
NCS53,Health and Hygiene,157.3604,6021.4952,3896.18,2025-12-19
FDY13,Canned,75.267,612.536,358.84,2025-12-20
FDP44,Fruits and Vegetables,100.6332,1537.998,1120.01,2025-12-21
FDH60,Baking Goods,197.311,392.822,252.22,2025-12-22
FDR02,Dairy,109.1886,222.3772,153.87,2025-12-23
FDK48,Baking Goods,76.7354,2783.7098,2078.71,2025-12-24
FDO24,Baking Goods,159.0604,792.302,443.72,2025-12-25
FDE20,Fruits and Vegetables,168.279,2376.906,1353.27,2025-12-26
FDM04,Frozen Foods,53.1666,768.999,533.76,2025-12-27
NCH07,Household,160.4604,316.9208,192.17,2025-12-28
DRP35,Hard Drinks,127.3336,3962.8416,2325.63,2025-12-29
FDO11,Breads,250.3092,6723.2484,3750.71,2025-12-30
NCM30,Household,41.9796,701.7532,389.03,2025-12-31
DRF27,Dairy,152.234,1071.938,755.61,2026-01-01
NCR18,Household,44.4112,767.0016,442.47,2026-01-02
FDS48,Baking Goods,149.4708,3159.8868,2033.53,2026-01-03
FDO32,Fruits and Vegetables,46.506,652.484,437.93,2026-01-04
NCP05,Health and Hygiene,151.7024,2884.2456,1833.43,2026-01-05
FDF44,Fruits and Vegetables,130.9968,4828.3816,2681.79,2026-01-06
FDX56,Fruits and Vegetables,209.0638,3520.0846,2487.64,2026-01-07
FDE46,Snack Foods,150.7366,906.8196,500.66,2026-01-08
FDQ09,Snack Foods,113.2834,4376.9692,3074.29,2026-01-09
NCB54,Health and Hygiene,126.7336,639.168,465.74,2026-01-10
NCV18,Household,84.225,3162.55,2013.18,2026-01-11
NCG55,Household,116.1176,2633.9048,1730.76,2026-01-12
FDV14,Dairy,89.4856,1054.6272,680.65,2026-01-13
FDT31,Fruits and Vegetables,189.9872,3781.744,2374.34,2026-01-14
DRD12,Soft Drinks,91.4146,638.5022,464.5,2026-01-15
FDZ40,Frozen Foods,53.7298,593.2278,432.34,2026-01-16
DRI11,Hard Drinks,113.7834,115.1834,71.09,2026-01-17
FDP23,Breads,218.3166,1959.4494,1318.74,2026-01-18
FDY02,Dairy,263.491,1840.937,1353.79,2026-01-19
FDM03,Meat,107.8938,750.3566,557.07,2026-01-20
FDF35,Starchy Foods,107.3938,750.3566,489.08,2026-01-21
DRM37,Soft Drinks,196.5768,7685.9952,4923.38,2026-01-22
NCV41,Health and Hygiene,109.5228,1768.3648,1071.17,2026-01-23
NCK53,Health and Hygiene,100.8042,3472.147,2575.55,2026-01-24
FDW23,Baking Goods,37.0164,540.6296,312.79,2026-01-25
FDW12,Baking Goods,143.3444,1596.5884,1063.27,2026-01-26
FDG44,Fruits and Vegetables,53.8298,1024.6662,621.47,2026-01-27
FDJ36,Baking Goods,104.1332,205.0664,124.23,2026-01-28
FDX55,Fruits and Vegetables,219.4166,6096.0648,3846.58,2026-01-29
DRG13,Soft Drinks,163.7526,3289.052,2465.99,2026-01-30
NCD06,Household,46.306,699.09,392.18,2026-01-31
FDW22,Snack Foods,222.0114,6207.9192,4132.66,2026-02-01
FDD33,Fruits and Vegetables,233.2642,3950.1914,2237.84,2026-02-02
FDG24,Baking Goods,82.325,1331.6,773.53,2026-02-03
FDE05,Frozen Foods,144.8102,3062.0142,1953.3,2026-02-04
FDZ12,Baking Goods,144.947,4294.41,2800.35,2026-02-05
FDX37,Canned,101.47,399.48,240.39,2026-02-06
FDE44,Fruits and Vegetables,47.6692,739.038,453.25,2026-02-07
FDS52,Frozen Foods,102.5016,101.2016,57.42,2026-02-08
FDO39,Meat,184.7608,4042.7376,2468.67,2026-02-09
FDI32,Fruits and Vegetables,115.0834,2764.4016,2054.81,2026-02-10
FDV28,Frozen Foods,35.1558,339.558,250.91,2026-02-11
NCP53,Health and Hygiene,237.2906,3089.9778,1906.44,2026-02-12
NCN43,Others,124.473,1231.73,818.08,2026-02-13
NCI31,Others,36.419,109.857,80.41,2026-02-14
FDK55,Meat,89.1172,892.172,491.8,2026-02-15
FDC17,Frozen Foods,211.2928,5049.4272,3595.88,2026-02-16
FDV28,Frozen Foods,32.0558,1018.674,753.49,2026-02-17
FDY26,Dairy,212.9244,2540.6928,1443.79,2026-02-18
NCU06,Household,228.801,3215.814,1872.53,2026-02-19
FDV16,Frozen Foods,35.4558,135.8232,100.8,2026-02-20
FDY31,Fruits and Vegetables,146.1418,3089.9778,2031.69,2026-02-21
DRE37,Soft Drinks,190.9872,2836.308,1568.02,2026-02-22
FDH33,Snack Foods,42.7428,703.0848,422.92,2026-02-23
FDA46,Snack Foods,194.2136,2527.3768,1617.49,2026-02-24
FDP12,Baking Goods,35.9874,282.2992,194.39,2026-02-25
FDJ09,Snack Foods,44.7744,679.116,473.09,2026-02-26
NCS54,Household,177.837,6528.169,4890.15,2026-02-27
FDJ33,Snack Foods,121.173,2586.633,1571.39,2026-02-28
FDF32,Fruits and Vegetables,198.2426,790.9704,520.18,2026-03-01
FDN24,Baking Goods,54.3956,272.978,179.26,2026-03-02
FDX21,Snack Foods,109.7912,1091.912,689.14,2026-03-03
FDC57,Fruits and Vegetables,193.782,1158.492,676.37,2026-03-04
NCZ06,Household,254.7698,5327.0658,3971.28,2026-03-05
FDY56,Fruits and Vegetables,224.0062,4288.4178,3090.51,2026-03-06
NCH07,Household,159.7604,4119.9704,2676.61,2026-03-07
FDS44,Fruits and Vegetables,238.8538,4566.7222,3062.67,2026-03-08
FDY33,Snack Foods,160.7262,1750.3882,1042.27,2026-03-09
FDZ48,Baking Goods,111.4544,1006.6896,663.16,2026-03-10
FDY48,Baking Goods,104.0332,1435.4648,989.03,2026-03-11
FDK16,Frozen Foods,93.9094,3903.5854,2549.17,2026-03-12
FDT16,Frozen Foods,261.7278,4685.9004,3505.32,2026-03-13
FDC26,Canned,110.9886,111.1886,74.75,2026-03-14
DRJ47,Hard Drinks,174.208,2596.62,1620.8,2026-03-15
FDQ04,Frozen Foods,41.0796,41.2796,29.08,2026-03-16
FDN40,Frozen Foods,154.2998,1999.3974,1167.83,2026-03-17
FDS39,Meat,143.8812,2707.1428,1697.12,2026-03-18
FDC11,Starchy Foods,90.6172,1427.4752,884.17,2026-03-19
FDQ39,Meat,190.8846,191.0846,121.6,2026-03-20
FDB33,Fruits and Vegetables,158.6262,3819.0288,2697.59,2026-03-21
FDU27,Meat,48.8376,47.9376,31.01,2026-03-22
FDM44,Fruits and Vegetables,104.999,1444.786,1024.07,2026-03-23
FDT32,Fruits and Vegetables,186.5214,5275.7992,3509.98,2026-03-24
DRC13,Soft Drinks,125.073,985.384,609.38,2026-03-25
NCO07,Others,213.756,1065.28,758.47,2026-03-26
FDJ16,Frozen Foods,58.9246,926.7936,553.91,2026-03-27
FDB22,Snack Foods,155.0998,2768.3964,1646.85,2026-03-28
NCS30,Household,129.1652,2841.6344,1849.62,2026-03-29
FDQ59,Breads,84.5908,3020.0688,1818.59,2026-03-30
FDI38,Canned,207.3638,5797.7864,3199.32,2026-03-31
FDR52,Frozen Foods,189.0846,4012.7766,2727.32,2026-04-01
FDT15,Meat,181.695,2929.52,1910.69,2026-04-02
FDR52,Frozen Foods,190.8846,191.0846,122.12,2026-04-03
FDS60,Baking Goods,180.066,2157.192,1603.64,2026-04-04
FDK52,Frozen Foods,224.1062,4965.5364,3298.31,2026-04-05
FDA04,Frozen Foods,260.1962,2848.9582,2058.9,2026-04-06
NCQ53,Health and Hygiene,237.359,6145.334,3551.33,2026-04-07
FDN28,Frozen Foods,101.799,1960.781,1301.65,2026-04-08
FDU12,Baking Goods,263.8568,790.9704,572.34,2026-04-09
FDT03,Meat,184.6608,367.5216,245.0,2026-04-10
FDY57,Snack Foods,94.5752,1821.6288,1263.49,2026-04-11
FDH56,Fruits and Vegetables,113.8492,1737.738,1085.06,2026-04-12
DRM23,Hard Drinks,171.4422,2241.7486,1274.41,2026-04-13
FDZ07,Fruits and Vegetables,62.8194,61.9194,39.73,2026-04-14
FDK40,Frozen Foods,262.791,3681.874,2315.52,2026-04-15
FDU04,Frozen Foods,121.8414,2802.3522,2027.26,2026-04-16
DRL37,Soft Drinks,41.377,649.155,388.71,2026-04-17
FDT26,Dairy,120.944,1078.596,801.77,2026-04-18
FDT24,Baking Goods,78.7328,1390.1904,1031.0,2026-04-19
FDX57,Snack Foods,96.4068,2624.5836,1573.51,2026-04-20
FDA55,Fruits and Vegetables,225.2088,447.4176,277.22,2026-04-21
NCN05,Health and Hygiene,183.795,2929.52,2135.95,2026-04-22
FDR58,Snack Foods,92.6462,1665.8316,1238.25,2026-04-23
FDX47,Breads,156.5288,1571.288,1003.56,2026-04-24
NCH54,Household,160.692,1917.504,1177.73,2026-04-25
NCH42,Household,227.801,3904.917,2558.58,2026-04-26
FDH56,Fruits and Vegetables,116.6492,2316.984,1593.05,2026-04-27
FDQ48,Baking Goods,98.1726,685.1082,414.28,2026-04-28
FDN20,Fruits and Vegetables,169.2474,3705.8428,2584.06,2026-04-29
FDA15,Dairy,250.6092,6474.2392,3627.72,2026-04-30
FDS48,Baking Goods,149.7708,150.4708,84.24,2026-05-01
FDW02,Dairy,126.2704,3629.9416,2276.91,2026-05-02
FDN03,Meat,248.6408,6759.2016,4195.4,2026-05-03
FDF57,Fruits and Vegetables,170.7448,2045.3376,1254.05,2026-05-04
DRM37,Soft Drinks,196.5768,4729.8432,3065.9,2026-05-05
NCD54,Household,143.3786,866.8716,532.39,2026-05-06
NCQ42,Household,128.3678,3179.195,1870.8,2026-05-07
FDW49,Canned,177.2002,2149.2024,1315.08,2026-05-08
DRI03,Dairy,178.1028,4604.6728,3430.39,2026-05-09
FDD14,Canned,182.6266,2581.9724,1632.38,2026-05-10
FDN02,Canned,208.8638,2484.7656,1587.62,2026-05-11
FDQ45,Snack Foods,185.3608,5329.0632,3545.47,2026-05-12
FDX56,Fruits and Vegetables,206.1638,4141.276,3092.16,2026-05-13
FDE51,Dairy,43.4086,44.6086,26.69,2026-05-14
FDT47,Breads,95.6068,2332.9632,1601.01,2026-05-15
FDM22,Snack Foods,54.064,1118.544,775.37,2026-05-16
FDB27,Dairy,196.5768,1576.6144,1058.64,2026-05-17
FDE02,Canned,95.6778,2910.2118,1652.17,2026-05-18
FDD38,Canned,103.7674,2852.2872,1954.88,2026-05-19
FDF34,Snack Foods,197.7084,3372.9428,1898.36,2026-05-20
FDP15,Meat,256.033,1281.665,857.73,2026-05-21
NCI29,Health and Hygiene,143.6154,2127.231,1484.63,2026-05-22
FDU27,Meat,47.1376,767.0016,454.21,2026-05-23
NCD55,Household,42.4454,293.6178,210.91,2026-05-24
FDU37,Canned,79.596,1038.648,577.56,2026-05-25
FDA01,Canned,60.2904,1581.9408,1137.04,2026-05-26
FDS13,Canned,264.1884,3444.8492,2211.82,2026-05-27
FDK55,Meat,88.9172,1695.1268,1006.09,2026-05-28
FDR36,Baking Goods,43.7454,545.2902,314.5,2026-05-29
DRK49,Soft Drinks,41.5138,162.4552,120.32,2026-05-30
DRM23,Hard Drinks,171.7422,6207.9192,3504.58,2026-05-31
FDH47,Starchy Foods,98.6068,97.2068,57.33,2026-06-01
FDZ21,Snack Foods,98.041,675.787,418.69,2026-06-02
FDI57,Seafood,198.7768,4532.7664,3055.3,2026-06-03
FDK26,Canned,184.624,1304.968,859.92,2026-06-04
FDQ36,Baking Goods,37.0848,447.4176,257.32,2026-06-05
FDJ58,Snack Foods,172.6764,858.882,522.15,2026-06-06
FDD45,Fruits and Vegetables,94.1436,1134.5232,678.16,2026-06-07
FDG50,Canned,89.9146,2189.1504,1297.53,2026-06-08
FDO36,Baking Goods,179.766,179.766,113.65,2026-06-09
NCW42,Household,220.5456,3094.6384,2137.8,2026-06-10
NCH18,Household,246.4802,982.7208,583.24,2026-06-11
FDY59,Baking Goods,93.3462,1018.0082,634.56,2026-06-12
NCO42,Household,145.1102,1603.9122,1007.55,2026-06-13
FDM45,Snack Foods,122.5756,2181.1608,1625.6,2026-06-14
NCV29,Health and Hygiene,177.5686,711.0744,526.86,2026-06-15
FDT08,Fruits and Vegetables,148.705,2996.1,2127.31,2026-06-16
NCQ43,Others,110.2912,218.3824,130.67,2026-06-17
NCA54,Household,180.9318,3247.7724,1830.47,2026-06-18
FDW55,Fruits and Vegetables,248.8092,6723.2484,4123.91,2026-06-19
FDI10,Snack Foods,171.4422,3448.844,2080.89,2026-06-20
NCS53,Health and Hygiene,156.8604,316.9208,206.37,2026-06-21
FDZ35,Breads,105.199,3199.169,2257.16,2026-06-22
FDF10,Snack Foods,148.6418,3972.8286,2867.05,2026-06-23
FDO38,Canned,76.4986,778.986,560.07,2026-06-24
FDY45,Snack Foods,253.7356,3815.034,2372.7,2026-06-25
FDC40,Dairy,78.4986,1791.6678,1231.68,2026-06-26
NCO54,Household,53.7614,1436.7964,880.13,2026-06-27
FDQ14,Dairy,148.005,1797.66,1010.61,2026-06-28
FDM10,Snack Foods,213.4218,3846.9924,2655.63,2026-06-29
DRK23,Hard Drinks,251.504,7084.112,3910.19,2026-06-30
NCR17,Health and Hygiene,114.0492,2085.2856,1317.56,2025-07-01
FDG31,Meat,65.0826,193.7478,119.32,2025-07-02
FDH02,Canned,92.4488,996.0368,685.95,2025-07-03
DRH37,Soft Drinks,162.7526,3124.5994,2197.37,2025-07-04
DRC36,Soft Drinks,174.1054,4377.635,2673.94,2025-07-05
FDB56,Fruits and Vegetables,186.3556,3567.3564,2541.12,2025-07-06
NCK54,Household,114.715,1048.635,638.39,2025-07-07
NCQ17,Health and Hygiene,154.663,2816.334,1800.38,2025-07-08
FDM13,Breakfast,132.8626,524.6504,364.84,2025-07-09
FDT44,Fruits and Vegetables,116.4466,1178.466,811.47,2025-07-10
FDO28,Frozen Foods,122.4098,120.5098,90.08,2025-07-11
NCK07,Others,165.8526,3946.8624,2348.51,2025-07-12
NCP05,Health and Hygiene,151.8024,1366.2216,932.4,2025-07-13
FDX11,Baking Goods,181.4634,1090.5804,732.8,2025-07-14
FDS52,Frozen Foods,99.3016,607.2096,445.1,2025-07-15
FDB14,Canned,93.212,1304.968,758.54,2025-07-16
NCY06,Household,130.1968,1565.9616,1096.74,2025-07-17
FDS45,Snack Foods,105.2622,2328.9684,1545.63,2025-07-18
DRF23,Hard Drinks,173.8396,1221.0772,738.67,2025-07-19
FDD33,Fruits and Vegetables,231.9642,6970.926,4495.46,2025-07-20
NCA53,Health and Hygiene,49.4034,777.6544,479.62,2025-07-21
FDC46,Snack Foods,186.0266,2950.8256,1964.84,2025-07-22
NCW41,Health and Hygiene,159.2604,3961.51,2883.19,2025-07-23
FDZ39,Meat,104.599,309.597,205.53,2025-07-24
FDE51,Dairy,42.9086,758.3462,512.9,2025-07-25
FDG32,Fruits and Vegetables,222.3772,9562.2196,6251.3,2025-07-26
NCK07,Others,163.9526,1644.526,921.32,2025-07-27
NCQ41,Health and Hygiene,193.0794,3901.588,2327.58,2025-07-28
FDL36,Baking Goods,90.483,1617.894,1049.04,2025-07-29
FDQ26,Dairy,57.8562,711.0744,435.21,2025-07-30
FDR02,Dairy,113.1886,3335.658,1955.87,2025-07-31
FDV59,Breads,217.6166,3265.749,2125.44,2025-08-01
FDZ33,Snack Foods,147.2076,739.038,454.18,2025-08-02
NCT41,Health and Hygiene,153.5024,2580.6408,1552.57,2025-08-03
FDB17,Frozen Foods,179.9976,181.0976,116.41,2025-08-04
FDN44,Fruits and Vegetables,160.192,1597.92,921.45,2025-08-05
FDE45,Fruits and Vegetables,180.0002,4656.6052,3425.16,2025-08-06
FDG47,Starchy Foods,262.8252,2885.5772,2087.83,2025-08-07
NCP02,Household,59.6562,2192.4794,1516.15,2025-08-08
FDW02,Dairy,125.5704,3880.2824,2216.58,2025-08-09
NCM53,Health and Hygiene,105.728,2024.032,1427.3,2025-08-10
FDD47,Starchy Foods,171.3448,3238.4512,2304.45,2025-08-11
FDE28,Frozen Foods,228.6668,4146.6024,2917.35,2025-08-12
FDV12,Baking Goods,100.0384,2463.46,1411.05,2025-08-13
FDE36,Baking Goods,165.4868,2293.0152,1556.46,2025-08-14
FDU45,Snack Foods,112.4518,3301.7022,2366.87,2025-08-15
FDP28,Frozen Foods,260.1936,3914.904,2605.25,2025-08-16
FDH33,Snack Foods,43.1428,703.0848,477.59,2025-08-17
FDO44,Fruits and Vegetables,109.9228,663.1368,425.52,2025-08-18
FDR07,Fruits and Vegetables,94.1094,190.4188,124.87,2025-08-19
FDJ45,Seafood,35.1216,830.9184,462.72,2025-08-20
